ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
18429,Male,Divorced,Graduate,1,5,9,49913,2,0,Development,2,6,4,3,2,1,11,5,9,4,2,Product Manager,No
18430,Female,Married,Graduate,3,3,12,55594,2,-1,Testing,2,0,1,3,1,3,20,4,6,2,4,Senior Developer,No
18431,Male,Divorced,Graduate,4,3,9,84475,3,1,People Management,3,6,4,4,3,1,12,5,10,4,5,Product Owner,No
18432,Male,Married,Graduate,3,3,12,57064,2,-1,Testing,2,2,4,2,1,4,19,5,8,3,1,Product Manager,No
18433,Male,Married,Graduate,3,4,6,85733,3,0,Training,3,4,1,5,1,1,20,3,11,3,4,Product Owner,Yes
18434,Male,Married,Graduate,4,4,11,48683,2,-1,Consultancy,3,7,5,2,1,1,10,7,8,2,5,Product Manager,No
18435,Female,Single,Graduate,4,4,18,45007,2,0,Public Relations,2,3,3,1,3,2,13,4,5,4,5,Senior Developer,No
18436,Male,Married,Graduate,4,5,8,91146,3,0,People Management,3,5,1,5,4,4,17,4,14,4,4,VP,Yes
18437,Female,Married,Graduate,4,3,6,79335,2,1,Product Management,3,3,4,3,1,4,11,8,10,2,4,Product Owner,Yes
18438,Male,Married,Graduate,3,4,8,47606,2,1,Public Relations,3,4,0,5,5,4,13,5,8,1,4,Product Manager,Yes
18439,Female,Single,Graduate,2,3,11,59015,2,0,Testing,3,2,5,4,4,4,19,6,9,4,5,Product Manager,No
18440,Male,Married,Graduate,2,4,12,54665,2,1,Public Relations,2,7,2,5,4,1,11,5,9,3,3,Product Manager,Yes
18441,Female,Married,Post-Graduate,4,5,6,92246,2,1,Testing,3,5,0,3,1,4,8,4,8,1,1,Product Owner,No
18442,Male,Married,Post-Graduate,2,5,6,81908,2,0,Sales,3,5,3,5,3,1,13,6,9,2,4,Product Owner,Yes
18443,Male,Married,Doctorate,3,5,8,76722,2,-1,Development,3,4,5,5,5,4,20,4,12,2,3,VP,No
18444,Male,Married,Graduate,4,4,13,55340,2,-2,Training,2,2,2,3,1,4,12,5,7,1,3,Senior Developer,Yes
18445,Male,Married,Post-Graduate,3,5,18,56829,2,1,Public Relations,3,1,0,4,1,4,17,3,5,1,3,Senior Developer,Yes
18446,Male,Married,Graduate,1,5,18,55369,2,0,Development,3,2,3,3,5,1,14,4,5,4,4,Senior Developer,No
18447,Male,Married,Graduate,3,3,6,83310,3,-2,Public Relations,3,4,3,3,4,1,15,9,11,4,3,VP,Yes
18448,Male,Married,Graduate,1,5,13,55433,2,-2,People Management,2,0,0,4,2,2,10,4,5,3,3,Senior Developer,No
18449,Male,Married,Post-Graduate,4,3,9,59926,2,0,People Management,3,4,4,4,5,1,12,5,10,1,1,Product Manager,Yes
18450,Male,Married,Post-Graduate,3,3,17,53763,2,-1,Sales,3,0,1,1,4,2,19,3,8,2,4,Senior Developer,Yes
18451,Male,Single,Graduate,4,5,8,48092,2,-1,People Management,3,7,0,5,2,1,15,3,8,2,2,Product Manager,Yes
18452,Female,Married,Graduate,3,3,8,45044,2,0,DevOps,3,7,1,1,3,3,15,4,10,4,5,Product Manager,Yes
18453,Male,Married,Post-Graduate,1,3,7,88654,2,0,Public Relations,3,3,4,5,2,3,15,7,14,4,4,VP,No
18454,Female,Divorced,Graduate,4,4,6,88678,3,0,HR,3,4,1,3,1,1,20,4,9,3,5,Product Owner,No
18455,Male,Married,Doctorate,4,5,6,79367,2,-1,Training,3,5,2,5,3,3,19,3,11,4,4,Product Owner,Yes
18456,Female,Married,Doctorate,1,4,8,91583,2,0,HR,3,6,5,2,4,2,17,7,14,4,5,VP,Yes
18457,Male,Married,Graduate,4,5,6,76972,3,-1,Product Management,3,2,1,2,5,1,13,6,9,3,4,Product Owner,Yes
18458,Female,Single,Post-Graduate,1,5,9,77161,3,-2,Public Relations,3,5,4,1,5,2,18,3,14,3,4,VP,Yes
18459,Male,Single,Graduate,2,3,17,62442,2,0,Testing,3,2,0,4,4,1,17,4,5,1,5,Senior Developer,Yes
18460,Female,Single,Graduate,3,3,7,83578,3,-1,Training,3,5,0,1,3,2,16,6,9,4,3,Product Owner,Yes
18461,Female,Married,Post-Graduate,1,3,12,53887,2,-2,Development,2,2,3,3,2,4,15,4,7,4,2,Senior Developer,No
18462,Female,Single,Graduate,1,5,12,55430,2,1,Consultancy,3,6,0,5,2,2,15,6,8,3,3,Product Manager,Yes
18463,Female,Married,Graduate,1,4,9,92155,3,-2,Sales,3,6,3,1,5,4,16,6,11,2,1,Product Owner,Yes
18464,Male,Married,Graduate,3,4,7,94139,3,-1,Consultancy,3,7,4,4,3,2,16,4,12,2,4,VP,No
18465,Female,Married,Post-Graduate,4,4,10,49497,2,-1,Sales,2,3,0,4,3,4,8,4,8,1,5,Product Manager,Yes
18466,Male,Married,Doctorate,3,3,8,93716,2,0,Training,3,4,0,2,3,2,16,8,11,3,3,VP,No
18467,Male,Divorced,Graduate,4,4,8,77694,3,-2,Sales,3,5,0,2,2,3,8,3,8,1,2,Product Owner,Yes
18468,Female,Married,Graduate,1,3,9,76196,2,0,HR,3,9,1,4,4,1,17,10,14,3,1,VP,No
18469,Male,Married,Graduate,4,3,7,77258,2,0,People Management,3,9,2,2,1,2,15,4,12,4,3,VP,Yes
18470,Male,Married,Graduate,4,3,11,61026,2,1,Sales,2,6,0,2,4,4,9,7,8,3,4,Product Manager,Yes
18471,Male,Married,Graduate,1,3,14,63881,2,1,Consultancy,2,3,3,1,2,3,19,5,7,3,1,Senior Developer,Yes
18472,Female,Married,Post-Graduate,4,4,15,63756,2,0,Development,3,1,0,1,2,4,19,3,5,4,4,Senior Developer,Yes
18473,Male,Married,Post-Graduate,3,3,8,92491,2,-1,Training,3,4,2,1,5,4,18,5,10,2,2,Product Owner,No
18474,Female,Married,Graduate,4,3,9,60125,2,1,Public Relations,3,4,4,4,4,2,11,6,9,4,4,Product Manager,No
18475,Male,Married,Post-Graduate,1,3,14,53909,2,0,DevOps,3,0,3,5,4,2,15,5,8,3,5,Senior Developer,No
18476,Male,Married,Graduate,3,4,8,88302,2,0,Product Management,3,3,6,4,5,1,20,3,14,2,2,VP,Yes
18477,Female,Married,Graduate,4,5,7,84625,2,0,Training,3,3,4,3,5,2,16,7,13,3,3,VP,Yes
18478,Female,Married,Graduate,2,5,7,75808,2,1,Sales,3,4,2,4,4,4,9,4,9,1,3,Product Owner,Yes
18479,Female,Married,Post-Graduate,3,5,10,52748,2,0,Consultancy,2,2,0,1,2,2,13,7,8,3,1,Product Manager,Yes
18480,Male,Single,Graduate,2,4,11,63540,2,1,Sales,3,2,1,4,4,4,15,5,8,3,4,Product Manager,No
18481,Male,Married,Graduate,2,3,17,47680,2,1,Public Relations,2,0,3,4,3,4,18,5,5,4,2,Senior Developer,Yes
18482,Male,Married,Post-Graduate,2,4,9,54494,2,0,DevOps,3,4,1,5,4,1,19,7,9,1,4,Product Manager,Yes
18483,Female,Single,Post-Graduate,2,3,8,77034,3,-1,Sales,3,3,5,5,2,4,20,3,11,4,5,Product Owner,Yes
18484,Male,Married,Post-Graduate,2,5,10,58033,2,-1,Consultancy,2,3,5,4,1,4,14,7,9,1,1,Product Manager,No
18485,Male,Married,Graduate,1,3,9,85645,3,-2,Training,3,6,2,4,1,3,20,9,10,4,5,VP,Yes
18486,Male,Married,Graduate,2,4,7,79812,2,1,Training,3,3,0,5,1,4,20,7,10,3,3,Product Owner,No
18487,Male,Married,Post-Graduate,2,4,6,91350,2,1,Public Relations,3,5,2,2,3,4,18,9,14,2,5,VP,No
18488,Male,Married,Graduate,3,4,18,64405,2,1,People Management,2,3,0,2,3,2,18,3,5,3,2,Senior Developer,No
18489,Male,Single,Graduate,3,3,6,90874,3,-2,DevOps,3,4,0,2,3,3,20,5,10,2,5,Product Owner,Yes
18490,Male,Single,Graduate,3,3,17,64645,2,-2,DevOps,2,2,0,4,2,2,14,5,8,1,2,Senior Developer,No
18491,Male,Single,Doctorate,2,5,12,62355,2,1,DevOps,2,0,2,5,1,1,12,4,6,4,5,Senior Developer,No
18492,Male,Single,Graduate,1,3,13,53646,2,0,Consultancy,2,1,2,3,2,2,8,5,7,4,3,Senior Developer,No
18493,Female,Married,Graduate,3,4,18,51197,2,1,Development,2,1,1,5,4,2,13,5,5,4,4,Senior Developer,No
18494,Female,Married,Graduate,2,5,11,49304,2,-1,Sales,3,7,0,3,3,4,14,4,9,4,2,Product Manager,Yes
18495,Male,Married,Graduate,3,5,8,56958,2,0,Training,3,6,4,2,3,4,16,7,8,1,2,Product Manager,Yes
18496,Male,Married,Graduate,2,3,9,51407,2,0,Public Relations,3,5,4,4,1,1,17,5,8,1,5,Product Manager,Yes
18497,Female,Married,Graduate,1,4,6,76621,2,0,Training,3,4,5,2,3,3,18,9,12,4,3,VP,Yes
18498,Male,Divorced,Graduate,2,4,11,62041,2,-1,Public Relations,3,5,0,3,2,1,8,5,8,1,5,Product Manager,Yes
18499,Male,Married,Post-Graduate,4,4,8,76671,3,1,Product Management,3,8,5,4,4,4,16,10,12,3,3,VP,No
18500,Male,Married,Post-Graduate,4,4,8,60127,2,-1,Sales,2,7,4,1,5,4,14,4,10,4,3,Product Manager,Yes
18501,Male,Single,Graduate,3,5,8,86366,3,-1,HR,3,3,0,3,4,2,14,5,9,2,5,Product Owner,No
18502,Male,Divorced,Post-Graduate,1,3,7,78516,2,0,Product Management,3,2,0,4,3,4,13,5,9,2,4,Product Owner,No
18503,Male,Married,Graduate,1,5,14,55969,2,-1,HR,2,1,2,3,2,1,13,5,5,2,4,Senior Developer,Yes
18504,Female,Married,Post-Graduate,3,4,9,54699,2,1,HR,2,6,1,1,4,1,9,4,8,4,5,Product Manager,No
18505,Male,Divorced,Post-Graduate,3,5,12,63590,2,1,Training,3,6,4,4,5,2,13,3,10,3,5,Product Manager,Yes
18506,Female,Married,Post-Graduate,4,5,18,51343,2,0,HR,2,1,2,2,4,2,8,4,6,2,3,Senior Developer,Yes
18507,Male,Married,Graduate,1,3,12,53652,2,-1,HR,3,3,5,3,5,1,20,3,8,1,2,Product Manager,Yes
18508,Male,Single,Graduate,3,4,7,88314,2,0,Public Relations,3,7,3,4,5,3,17,4,11,2,3,Product Owner,Yes
18509,Male,Single,Post-Graduate,1,3,6,77588,2,-1,Public Relations,3,4,5,4,5,2,16,8,11,2,5,VP,No
18510,Male,Single,Graduate,3,4,6,89867,3,1,Training,3,6,0,1,5,2,9,4,9,1,2,Product Owner,No
18511,Male,Married,Graduate,4,3,8,82770,3,0,Product Management,3,8,0,2,3,4,17,7,12,3,2,VP,Yes
18512,Male,Married,Graduate,4,4,8,93242,3,-2,Development,3,5,2,3,2,4,18,8,10,4,1,Product Owner,No
18513,Male,Divorced,Graduate,2,3,15,49375,2,1,HR,2,1,2,2,5,4,9,4,6,2,3,Senior Developer,No
18514,Male,Divorced,Post-Graduate,2,3,9,78186,2,-2,DevOps,3,4,6,4,4,1,18,7,10,4,2,VP,No
18515,Female,Married,Graduate,2,4,10,46943,2,1,DevOps,3,2,4,4,5,1,16,3,10,3,3,Product Manager,Yes
18516,Male,Single,Graduate,4,3,8,77997,3,0,Product Management,3,7,5,1,5,4,15,4,13,2,3,VP,Yes
18517,Male,Married,Graduate,4,3,6,93103,2,-2,Training,3,9,1,3,4,3,15,10,12,2,3,VP,Yes
18518,Male,Single,Graduate,4,3,9,82124,2,0,Consultancy,3,4,4,4,4,2,18,6,11,4,2,Product Owner,Yes
18519,Female,Married,Graduate,4,5,7,93260,3,0,HR,3,7,3,1,4,2,19,7,10,2,5,Product Owner,No
18520,Male,Married,Post-Graduate,2,3,10,53522,2,-2,People Management,3,2,1,2,4,1,11,4,9,3,5,Product Manager,Yes
18521,Male,Married,Graduate,3,4,6,78996,3,-1,Training,3,7,5,2,1,4,17,9,11,3,2,VP,No
18522,Female,Single,Doctorate,2,3,9,59047,2,1,DevOps,2,5,4,3,5,2,11,4,9,3,5,Product Manager,No
18523,Male,Married,Graduate,3,5,9,90612,2,1,DevOps,3,8,3,4,1,1,20,9,13,3,2,VP,No
18524,Male,Divorced,Graduate,4,4,12,47773,2,0,Product Management,3,0,1,2,3,4,11,4,6,4,3,Senior Developer,Yes
18525,Female,Married,Post-Graduate,3,4,6,84606,3,0,Product Management,3,8,4,4,1,2,15,5,12,4,1,VP,Yes
18526,Female,Married,Post-Graduate,4,3,13,46800,2,-1,Sales,3,1,1,3,5,3,13,5,5,4,2,Senior Developer,No
18527,Male,Married,Post-Graduate,4,4,10,63280,2,-1,Product Management,3,5,5,2,5,4,11,6,10,1,4,Product Manager,No
18528,Male,Married,Graduate,4,5,7,84694,3,-1,Testing,3,8,2,3,4,2,20,7,10,2,3,VP,No
18529,Male,Divorced,Graduate,4,3,11,63260,2,1,Consultancy,2,3,1,2,2,1,13,7,8,4,1,Product Manager,Yes
18530,Male,Married,Post-Graduate,3,5,8,76582,3,-1,Sales,3,3,0,1,4,2,15,4,12,2,5,VP,Yes
18531,Male,Married,Graduate,2,5,12,49930,2,-2,Testing,3,0,3,2,2,4,18,3,6,1,5,Senior Developer,Yes
18532,Female,Married,Post-Graduate,1,4,6,78308,2,-2,Consultancy,3,8,5,2,4,4,15,9,11,3,3,VP,No
18533,Male,Married,Post-Graduate,2,4,11,62348,2,1,HR,3,7,0,4,1,1,19,6,8,4,5,Product Manager,No
18534,Male,Married,Graduate,1,3,6,87239,2,-2,Product Management,3,4,3,2,5,1,18,11,11,2,5,VP,Yes
18535,Male,Married,Post-Graduate,4,4,15,51435,2,-1,Product Management,2,3,3,2,2,4,10,5,5,1,2,Senior Developer,Yes
18536,Female,Married,Graduate,4,3,9,61231,2,0,HR,3,4,3,4,3,2,17,7,10,1,5,Product Manager,Yes
18537,Male,Married,Post-Graduate,3,3,9,87573,3,0,Development,3,3,4,5,5,2,16,5,11,3,3,Product Owner,Yes
18538,Male,Married,Post-Graduate,3,3,9,78675,2,0,Public Relations,3,3,4,2,3,3,10,5,9,4,1,Product Owner,No
18539,Female,Single,Post-Graduate,4,3,8,86633,3,1,DevOps,3,4,3,3,1,4,20,9,14,3,5,VP,No
18540,Male,Single,Doctorate,3,5,10,64791,2,-2,Testing,3,3,3,1,4,3,14,6,8,1,2,Product Manager,Yes
18541,Male,Married,Graduate,4,5,9,82602,3,1,Public Relations,3,3,2,5,3,2,8,4,8,1,1,Product Owner,Yes
18542,Male,Single,Graduate,2,4,10,57892,2,0,DevOps,2,4,1,3,5,2,18,7,9,2,1,Product Manager,Yes
18543,Male,Married,Post-Graduate,2,3,9,83113,2,0,Public Relations,3,5,2,3,4,4,17,5,10,2,4,Product Owner,Yes
18544,Male,Divorced,Post-Graduate,3,3,14,62213,2,0,Product Management,3,1,3,3,3,4,15,3,8,2,5,Senior Developer,No
18545,Male,Married,Doctorate,2,4,6,77923,2,-1,Testing,3,7,4,3,1,2,17,4,10,2,4,VP,Yes
18546,Female,Married,Post-Graduate,3,3,13,52139,2,-2,Development,3,0,2,3,3,3,8,4,6,4,4,Senior Developer,Yes
18547,Female,Married,Post-Graduate,3,4,9,78714,2,1,Development,3,3,3,1,1,2,17,4,11,3,4,Product Owner,No
18548,Female,Married,Post-Graduate,1,3,13,58971,2,-1,Training,3,1,1,4,5,1,8,4,7,1,5,Senior Developer,No
18549,Male,Married,Post-Graduate,3,3,15,49019,2,-2,Public Relations,2,2,2,1,5,4,17,5,5,1,5,Senior Developer,No
18550,Male,Married,Graduate,3,3,8,50162,2,-2,Sales,2,5,4,2,3,2,17,5,10,4,3,Product Manager,Yes
18551,Male,Married,Post-Graduate,3,3,10,45734,2,-2,Public Relations,2,6,3,1,2,1,14,7,10,2,3,Product Manager,Yes
18552,Male,Married,Post-Graduate,4,4,7,75514,2,1,Sales,3,6,4,4,4,1,20,4,9,2,2,Product Owner,Yes
18553,Male,Married,Graduate,3,5,18,55968,2,0,DevOps,3,1,1,2,1,4,10,3,5,3,3,Senior Developer,Yes
18554,Male,Married,Post-Graduate,2,3,8,85584,3,0,DevOps,3,4,1,1,2,4,16,9,14,3,5,VP,Yes
18555,Male,Married,Post-Graduate,2,4,7,93013,2,0,Training,3,6,1,2,3,1,17,10,14,3,3,VP,Yes
18556,Male,Married,Graduate,4,5,8,64568,2,-2,Testing,3,6,2,5,3,1,14,3,9,1,5,Product Manager,Yes
18557,Male,Married,Post-Graduate,1,4,8,79280,2,1,People Management,3,4,5,4,4,4,20,6,10,4,5,VP,No
18558,Male,Married,Graduate,4,3,11,60963,2,-1,Sales,2,2,2,2,4,1,15,4,9,1,4,Product Manager,Yes
18559,Female,Married,Graduate,3,3,10,46366,2,1,Testing,2,7,0,4,1,1,14,5,9,1,5,Product Manager,No
18560,Male,Married,Post-Graduate,3,3,13,49066,2,0,People Management,3,2,0,3,5,4,14,5,5,1,1,Senior Developer,Yes
18561,Male,Single,Graduate,4,4,16,63895,2,1,Testing,2,1,2,4,4,2,14,5,6,4,1,Senior Developer,No
18562,Male,Divorced,Graduate,2,5,11,53652,2,0,HR,2,6,2,2,2,1,11,7,8,3,1,Product Manager,Yes
18563,Female,Married,Graduate,2,3,17,54750,2,1,Consultancy,2,0,2,3,4,4,14,5,6,1,1,Senior Developer,No
18564,Male,Single,Doctorate,4,3,7,90943,2,-2,People Management,3,4,6,4,4,2,20,6,10,3,2,VP,Yes
18565,Male,Married,Post-Graduate,4,3,11,51134,2,-2,Development,3,2,2,5,1,4,16,7,8,1,5,Product Manager,No
18566,Female,Divorced,Post-Graduate,3,4,9,81815,3,-1,HR,3,6,5,4,2,3,15,9,14,4,4,VP,No
18567,Female,Single,Graduate,4,5,9,79849,2,-2,People Management,3,7,4,5,1,4,13,5,9,2,2,Product Owner,Yes
18568,Male,Married,Graduate,1,5,10,57371,2,-1,Sales,3,2,4,2,2,4,18,6,10,3,2,Product Manager,Yes
18569,Female,Married,Graduate,2,4,6,84641,3,1,Consultancy,3,6,2,3,4,3,8,5,8,1,1,Product Owner,Yes
18570,Male,Single,Graduate,4,3,11,53825,2,-1,People Management,3,7,0,4,5,4,16,5,8,3,2,Product Manager,No
18571,Male,Single,Graduate,3,4,13,51631,2,0,Development,2,1,2,4,5,2,20,4,5,2,1,Senior Developer,No
18572,Male,Married,Graduate,3,3,7,81618,3,1,DevOps,3,4,2,1,4,1,14,6,9,4,2,Product Owner,Yes
18573,Male,Divorced,Post-Graduate,2,5,11,46342,2,1,Training,2,5,2,2,4,4,17,3,10,2,1,Product Manager,Yes
18574,Female,Single,Graduate,2,4,6,80821,3,-2,Training,3,9,2,5,5,4,20,4,13,4,4,VP,Yes
18575,Male,Married,Post-Graduate,2,4,9,76811,3,0,Product Management,3,6,2,3,2,1,9,3,9,1,1,Product Owner,No
18576,Female,Married,Graduate,3,4,18,52637,2,-1,Product Management,3,2,3,2,1,2,17,3,5,1,3,Senior Developer,No
18577,Female,Married,Graduate,2,5,8,77997,3,-1,HR,3,4,2,4,1,2,10,7,9,3,4,Product Owner,No
18578,Male,Married,Graduate,4,4,9,77621,3,0,Consultancy,3,3,5,2,2,2,16,6,10,2,2,Product Owner,Yes
18579,Male,Divorced,Post-Graduate,3,4,7,82627,3,-1,Development,3,7,6,3,5,1,17,8,14,4,1,VP,No
18580,Male,Married,Post-Graduate,3,3,9,55504,2,1,People Management,3,2,0,4,3,1,11,5,10,4,4,Product Manager,No
18581,Female,Married,Post-Graduate,3,3,6,93637,3,1,Testing,3,6,2,1,1,2,14,5,10,4,5,Product Owner,Yes
18582,Male,Married,Post-Graduate,4,4,9,77503,2,0,Consultancy,3,6,0,1,3,4,19,4,14,2,1,VP,Yes
18583,Male,Married,Post-Graduate,1,3,9,84842,3,-2,Development,3,3,3,2,5,1,15,8,11,3,1,Product Owner,Yes
18584,Female,Married,Post-Graduate,4,3,6,81191,3,-1,Sales,3,4,4,5,2,4,9,6,9,1,1,Product Owner,No
18585,Male,Married,Graduate,2,4,11,63556,2,-1,HR,2,6,3,4,4,1,17,5,10,3,4,Product Manager,No
18586,Female,Married,Graduate,4,3,8,92024,2,0,Consultancy,3,3,0,5,5,1,15,4,13,3,2,VP,Yes
18587,Female,Married,Post-Graduate,4,3,7,81204,2,0,HR,3,4,2,1,4,1,15,6,11,4,1,Product Owner,Yes
18588,Female,Single,Post-Graduate,2,3,6,94201,2,-2,DevOps,3,5,0,2,2,3,18,4,10,4,2,Product Owner,Yes
18589,Female,Married,Doctorate,4,3,8,84746,2,-2,People Management,3,6,0,4,4,3,13,5,11,3,1,Product Owner,No
18590,Female,Single,Post-Graduate,4,5,9,62587,2,-2,Training,2,5,1,5,3,4,12,7,8,4,1,Product Manager,Yes
18591,Female,Married,Graduate,4,5,8,45359,2,-2,DevOps,2,2,3,4,4,2,17,3,9,4,2,Product Manager,No
18592,Male,Married,Post-Graduate,3,3,10,62639,2,-2,HR,2,7,3,4,5,3,10,4,8,4,3,Product Manager,Yes
18593,Female,Married,Post-Graduate,4,4,9,79569,2,0,Consultancy,3,7,1,2,3,4,18,10,13,4,4,VP,Yes
18594,Male,Married,Doctorate,4,3,14,50761,2,0,HR,3,3,1,5,5,2,10,3,7,4,2,Senior Developer,Yes
18595,Female,Married,Graduate,1,3,18,57356,2,1,DevOps,2,2,2,2,2,1,12,3,6,4,3,Senior Developer,No
18596,Male,Married,Graduate,2,5,9,82706,3,-2,Testing,3,4,3,4,2,1,12,3,11,3,3,Product Owner,No
18597,Female,Married,Post-Graduate,4,4,7,89947,2,-1,Training,3,7,5,2,4,1,15,7,11,2,3,Product Owner,Yes
18598,Male,Married,Graduate,2,3,9,59231,2,-2,Training,3,2,4,4,4,1,12,4,8,1,4,Product Manager,Yes
18599,Male,Married,Graduate,2,4,7,78821,3,-2,Consultancy,3,4,1,3,5,4,12,8,10,3,2,Product Owner,No
18600,Female,Married,Graduate,3,3,9,78870,3,-2,HR,3,2,5,4,4,1,12,6,9,3,4,Product Owner,Yes
18601,Male,Married,Graduate,2,5,12,53094,2,-1,Development,2,0,2,4,2,4,9,3,8,4,5,Senior Developer,Yes
18602,Male,Married,Post-Graduate,2,3,7,93301,3,1,People Management,3,8,6,4,3,3,18,4,10,3,2,VP,Yes
18603,Female,Married,Post-Graduate,4,4,6,87682,2,-1,Training,3,3,2,5,2,4,20,9,11,3,4,VP,Yes
18604,Female,Married,Graduate,2,3,12,61104,2,1,DevOps,3,7,4,5,1,2,20,7,8,4,5,Product Manager,Yes
18605,Female,Married,Graduate,1,4,9,79735,3,0,Testing,3,5,3,1,5,2,8,5,8,1,4,Product Owner,Yes
18606,Male,Married,Doctorate,3,4,16,51925,2,0,Public Relations,2,2,3,4,4,2,17,5,6,1,4,Senior Developer,Yes
18607,Male,Married,Graduate,3,4,12,51393,2,-1,People Management,2,5,4,2,4,2,8,7,8,1,5,Product Manager,Yes
18608,Male,Married,Post-Graduate,3,4,17,56058,2,-2,Product Management,3,3,1,5,2,1,13,4,8,1,4,Senior Developer,Yes
18609,Female,Married,Graduate,3,3,7,84620,3,-2,Product Management,3,2,2,5,2,1,18,5,11,2,5,Product Owner,Yes
18610,Male,Married,Post-Graduate,4,3,14,64356,2,0,DevOps,3,1,0,1,4,4,17,4,8,1,4,Senior Developer,No
18611,Male,Divorced,Post-Graduate,2,4,15,58571,2,-1,Public Relations,2,3,3,2,5,3,17,3,6,4,3,Senior Developer,No
18612,Female,Married,Graduate,2,5,7,90306,3,1,Public Relations,3,4,5,3,4,1,8,5,8,1,4,Product Owner,Yes
18613,Female,Married,Post-Graduate,2,3,7,81839,3,1,HR,3,7,1,2,1,1,18,8,13,3,4,VP,Yes
18614,Male,Married,Post-Graduate,4,4,8,83782,2,1,Testing,3,7,3,2,1,4,16,8,10,3,3,Product Owner,No
18615,Male,Married,Post-Graduate,2,3,12,60086,2,0,Sales,3,3,3,2,1,3,16,3,8,1,4,Product Manager,Yes
18616,Female,Married,Graduate,2,4,9,52529,2,1,Testing,3,6,5,5,5,1,18,5,8,2,5,Product Manager,Yes
18617,Male,Divorced,Post-Graduate,1,3,9,76942,3,-2,People Management,3,5,1,4,3,4,11,8,10,4,5,Product Owner,No
18618,Female,Divorced,Post-Graduate,2,4,13,60894,2,0,People Management,2,3,0,4,3,2,17,5,8,2,1,Senior Developer,No
18619,Female,Married,Post-Graduate,3,4,8,77809,2,-1,Public Relations,3,3,2,1,3,3,11,3,10,4,2,Product Owner,Yes
18620,Female,Married,Post-Graduate,2,3,9,76736,2,1,Development,3,9,0,4,1,4,20,9,13,3,3,VP,No
18621,Female,Married,Graduate,1,4,18,56336,2,1,Testing,3,0,3,5,3,1,11,5,7,4,2,Senior Developer,No
18622,Male,Married,Post-Graduate,3,3,7,85084,2,-1,People Management,3,4,4,4,5,4,14,5,11,2,3,Product Owner,Yes
18623,Female,Married,Post-Graduate,2,4,16,61537,2,1,Training,2,0,1,2,4,2,12,5,7,1,4,Senior Developer,No
18624,Female,Divorced,Graduate,4,4,7,92206,2,-2,HR,3,6,2,2,4,4,10,4,9,4,4,Product Owner,Yes
18625,Female,Married,Post-Graduate,3,4,8,92170,3,-1,Consultancy,3,4,3,1,3,3,20,6,13,3,4,VP,Yes
18626,Male,Married,Graduate,4,3,7,79231,3,-2,Product Management,3,9,2,4,2,4,16,3,13,3,5,VP,Yes
18627,Female,Married,Graduate,4,5,12,62785,2,1,Training,3,1,2,4,2,3,12,3,7,4,4,Senior Developer,No
18628,Female,Single,Post-Graduate,4,3,16,58968,2,-2,Testing,2,1,3,5,4,4,10,5,6,2,5,Senior Developer,Yes
18629,Male,Single,Graduate,3,5,16,62561,2,0,Product Management,2,0,2,3,3,3,14,3,5,2,5,Senior Developer,No
18630,Male,Divorced,Graduate,4,5,6,79323,2,-1,Sales,3,7,3,1,2,2,15,4,10,4,3,Product Owner,Yes
18631,Female,Single,Graduate,4,5,18,51115,2,-1,Development,2,0,1,5,4,1,9,4,7,2,3,Senior Developer,Yes
18632,Female,Married,Post-Graduate,4,4,8,45337,2,0,Public Relations,2,3,4,5,5,3,17,5,9,1,2,Product Manager,Yes
18633,Female,Single,Post-Graduate,1,3,10,60535,2,1,Development,2,5,4,5,4,2,17,5,8,1,2,Product Manager,Yes
18634,Male,Married,Graduate,2,5,7,76822,3,-2,Public Relations,3,6,2,1,1,4,13,6,9,3,2,Product Owner,Yes
18635,Male,Married,Post-Graduate,4,3,18,64019,2,0,Testing,3,3,1,1,2,3,11,5,5,4,4,Senior Developer,Yes
18636,Female,Married,Graduate,3,5,6,91107,2,1,Sales,3,2,0,2,1,1,20,5,11,4,2,Product Owner,Yes
18637,Male,Married,Doctorate,3,3,6,83315,3,-2,Training,3,8,0,4,1,2,16,9,11,2,1,VP,Yes
18638,Male,Married,Graduate,2,3,6,80595,3,-1,People Management,3,4,5,5,1,1,17,4,11,2,2,VP,No
18639,Male,Married,Post-Graduate,2,3,8,64528,2,-1,People Management,2,4,2,4,3,4,10,6,8,3,5,Product Manager,Yes
18640,Male,Married,Graduate,2,3,9,75395,2,-2,Product Management,3,6,0,3,2,4,17,8,9,2,3,Product Owner,Yes
18641,Female,Married,Post-Graduate,3,3,14,48428,2,-1,Sales,3,2,3,5,5,3,12,4,8,1,5,Senior Developer,Yes
18642,Male,Single,Graduate,1,4,9,46798,2,0,Public Relations,3,6,1,2,2,4,9,4,8,3,5,Product Manager,Yes
18643,Male,Married,Graduate,4,4,7,86148,3,-1,Consultancy,3,9,6,4,1,4,18,9,11,3,5,VP,No
