ID,Gender,MaritalStatus,Education,CommuteDistance,PerformanceRating,PercentSalaryHike,MonthlyIncome,StockOptionLevel,CompanyProfit,Department,BusinessTravel,YearsWithCurrentManager,YearsSinceLastPromotion,JobSatisfaction,EnvironmentSatisfaction,TrainingHoursLastYear,TotalWorkingYears,YearsInCurrentRole,YearsAtCompany,NumbersCompaniesWorked,WorkLifeBal,JobLevel,Attrition
9263,Female,Married,Graduate,2,3,12,72956,2,1,Product Management,2,0,1,4,1,4,11,3,4,4,3,Senior Developer,Yes
9264,Female,Married,Graduate,4,4,11,62858,2,1,Training,2,3,4,1,4,2,8,4,4,4,1,Senior Developer,No
9265,Male,Married,Graduate,1,3,15,50464,1,-1,HR,1,1,0,3,1,1,8,3,3,1,4,Consultant,No
9266,Female,Divorced,Post-Graduate,3,4,12,84098,2,-1,Testing,2,1,3,4,4,4,11,4,4,3,5,Senior Developer,Yes
9267,Female,Married,Post-Graduate,2,5,12,48957,1,-1,Training,1,2,0,4,1,1,6,3,3,1,3,Developer,Yes
9268,Male,Divorced,Graduate,2,4,11,63686,2,0,HR,2,0,0,5,3,2,11,0,0,3,5,Senior Developer,Yes
9269,Female,Single,Graduate,1,5,13,51669,2,-2,People Management,1,3,2,3,3,3,6,3,5,0,3,Developer,Yes
9270,Female,Married,Post-Graduate,3,5,11,62130,2,-1,Development,2,1,4,3,1,3,12,2,4,3,3,Senior Developer,Yes
9271,Female,Married,Post-Graduate,1,2,11,67698,2,1,People Management,2,0,0,3,1,2,10,0,0,1,3,Senior Developer,Yes
9272,Female,Divorced,Post-Graduate,4,5,10,57382,2,-2,HR,2,0,4,4,4,4,8,3,7,3,2,Senior Consultant,No
9273,Female,Single,Graduate,2,3,14,55555,1,0,Training,1,1,1,4,3,1,6,2,2,0,2,Developer,No
9274,Male,Married,Post-Graduate,2,5,10,80396,2,-2,Development,2,4,4,2,3,3,8,4,6,4,4,Senior Developer,No
9275,Male,Single,Graduate,2,4,15,58769,2,1,Product Management,1,0,1,5,5,1,6,3,3,4,4,Developer,Yes
9276,Female,Married,Graduate,2,5,13,81966,2,-2,People Management,2,0,1,4,3,4,12,4,5,4,3,Senior Consultant,Yes
9277,Male,Married,Graduate,2,4,14,47952,2,0,Testing,1,2,1,5,4,1,8,2,2,0,3,Developer,Yes
9278,Male,Married,Post-Graduate,1,4,15,54774,1,0,DevOps,1,2,1,4,4,3,6,2,2,0,2,Consultant,Yes
9279,Female,Married,Post-Graduate,3,4,16,49852,1,-1,HR,1,0,0,3,4,3,6,0,0,3,2,Consultant,No
9280,Male,Single,Graduate,2,4,16,55854,2,0,HR,1,1,0,4,5,1,9,4,6,0,4,Consultant,Yes
9281,Male,Married,Graduate,1,3,18,53206,2,-1,People Management,1,0,0,3,3,2,8,1,1,3,5,Consultant,Yes
9282,Female,Married,Graduate,1,4,11,66447,2,-2,DevOps,2,0,0,4,4,2,11,0,0,4,4,Senior Consultant,No
9283,Female,Married,Post-Graduate,1,3,15,46647,1,0,Sales,1,3,2,3,3,1,7,3,6,2,4,Developer,Yes
9284,Female,Single,Post-Graduate,2,5,14,46435,2,0,Training,1,0,0,4,1,1,6,2,2,3,1,Developer,Yes
9285,Female,Married,Post-Graduate,2,4,11,57832,2,-2,Training,2,0,1,5,3,1,12,3,8,2,1,Senior Consultant,Yes
9286,Male,Divorced,Post-Graduate,2,3,10,68412,2,-1,Product Management,2,0,1,3,1,3,12,2,2,2,3,Senior Developer,No
9287,Male,Divorced,Graduate,2,4,14,81135,2,-1,HR,2,2,2,2,3,2,10,3,8,3,4,Senior Developer,Yes
9288,Male,Married,Post-Graduate,4,5,12,71081,2,-1,Training,2,3,3,4,1,4,8,4,4,1,3,Senior Consultant,No
9289,Female,Married,Post-Graduate,3,4,13,62435,2,-2,Testing,2,0,0,3,4,3,12,1,1,4,1,Senior Developer,Yes
9290,Female,Married,Post-Graduate,3,3,13,56577,2,1,Product Management,2,3,2,5,3,2,10,3,6,1,4,Senior Consultant,No
9291,Female,Married,Graduate,4,4,12,62775,2,-1,HR,2,0,0,4,4,2,11,0,0,3,4,Senior Developer,Yes
9292,Female,Married,Post-Graduate,2,4,12,56650,2,0,HR,1,0,0,4,3,3,7,1,1,2,4,Consultant,Yes
9293,Female,Married,Graduate,2,5,16,46265,2,1,Testing,1,0,0,2,3,1,8,0,0,4,5,Developer,Yes
9294,Female,Single,Graduate,4,3,17,46459,2,1,Consultancy,1,0,0,4,4,2,9,0,0,0,3,Developer,Yes
9295,Male,Married,Graduate,2,5,14,46979,1,-1,Product Management,1,0,0,4,2,1,8,0,0,4,1,Consultant,No
9296,Male,Single,Graduate,3,3,12,77949,2,-1,Product Management,2,0,0,4,3,3,10,2,7,2,3,Senior Developer,No
9297,Male,Married,Graduate,1,5,13,59561,1,0,Development,1,1,2,4,4,1,7,3,3,1,4,Developer,No
9298,Female,Single,Graduate,2,4,12,62774,2,-1,DevOps,2,0,0,5,5,3,11,0,0,1,1,Senior Developer,Yes
9299,Female,Married,Graduate,2,4,16,57991,2,1,Public Relations,1,3,1,5,3,2,7,4,5,4,4,Developer,Yes
9300,Male,Single,Post-Graduate,1,4,12,45207,1,-2,HR,1,0,0,3,1,3,6,0,0,3,1,Developer,No
9301,Female,Married,Graduate,2,4,14,60649,2,1,DevOps,2,0,0,3,2,3,11,0,0,1,4,Senior Consultant,No
9302,Female,Married,Post-Graduate,2,4,18,52416,2,-2,HR,1,0,1,4,4,2,8,5,6,1,2,Developer,Yes
9303,Female,Married,Post-Graduate,4,4,14,71968,2,1,Testing,2,0,1,4,3,2,8,2,7,3,1,Senior Consultant,Yes
9304,Female,Married,Post-Graduate,1,3,11,73518,2,0,Development,2,2,0,3,3,2,9,2,6,4,4,Senior Developer,Yes
9305,Male,Single,Graduate,3,4,12,56888,2,0,Public Relations,2,1,0,1,1,3,9,2,2,3,5,Senior Developer,No
9306,Female,Married,Graduate,1,4,12,58586,2,-1,Product Management,2,4,3,5,1,4,10,3,7,1,1,Senior Developer,Yes
9307,Female,Divorced,Post-Graduate,2,5,13,76949,2,0,Public Relations,2,2,3,3,1,3,10,2,6,2,1,Senior Consultant,No
9308,Female,Single,Post-Graduate,2,5,14,80305,2,-2,People Management,2,4,4,5,5,1,12,4,5,2,4,Senior Developer,Yes
9309,Female,Single,Graduate,1,5,14,51548,1,-2,Consultancy,1,0,2,1,3,4,9,2,2,0,3,Developer,Yes
9310,Female,Married,Post-Graduate,2,5,12,52804,1,-2,Testing,1,1,1,4,5,4,5,3,4,3,3,Developer,Yes
9311,Female,Married,Graduate,2,5,14,79860,2,1,Training,2,2,2,5,1,1,8,2,2,4,3,Senior Developer,Yes
9312,Female,Single,Graduate,1,4,10,82369,2,-2,People Management,2,1,5,4,4,2,11,4,6,3,3,Senior Developer,No
9313,Female,Divorced,Graduate,3,4,12,79487,2,-2,Public Relations,2,1,2,4,4,1,9,4,5,2,4,Senior Developer,Yes
9314,Male,Married,Graduate,4,3,14,79772,2,0,HR,2,1,3,4,4,3,9,3,8,1,3,Senior Consultant,No
9315,Male,Married,Graduate,4,5,18,53361,2,1,Testing,1,0,0,4,3,1,5,2,2,4,1,Consultant,No
9316,Male,Married,Graduate,1,5,14,54689,1,-2,HR,1,1,0,5,5,1,8,3,4,1,3,Developer,No
9317,Female,Married,Post-Graduate,2,5,10,67647,2,-2,DevOps,2,1,2,3,1,4,9,4,6,2,3,Senior Consultant,No
9318,Male,Married,Graduate,2,5,13,57753,1,-2,Public Relations,1,0,1,4,1,1,9,1,1,3,4,Consultant,Yes
9319,Male,Married,Post-Graduate,2,4,13,48111,1,-1,Development,1,0,1,5,3,1,8,2,2,2,3,Developer,Yes
9320,Male,Married,Graduate,2,5,14,83384,2,-1,Development,2,0,1,3,3,2,12,2,2,3,5,Senior Developer,No
9321,Female,Divorced,Graduate,4,5,18,56182,1,0,Development,1,0,1,3,1,4,9,3,3,3,4,Developer,No
9322,Male,Single,Post-Graduate,2,5,12,69591,2,-2,Product Management,2,3,4,1,3,3,11,3,4,1,5,Senior Developer,No
9323,Female,Married,Post-Graduate,1,4,17,53957,1,1,DevOps,1,2,0,5,1,2,7,3,5,3,4,Consultant,Yes
9324,Female,Married,Graduate,4,3,13,74996,2,-2,Public Relations,2,3,0,4,1,2,12,2,5,1,3,Senior Consultant,Yes
9325,Female,Married,Graduate,4,4,12,46028,2,1,People Management,1,0,1,3,4,3,5,3,4,4,4,Developer,Yes
9326,Male,Divorced,Post-Graduate,2,5,10,76715,2,0,Sales,2,2,1,4,4,1,8,3,3,1,3,Senior Developer,Yes
9327,Female,Married,Post-Graduate,1,4,18,51560,2,0,Product Management,1,3,0,5,4,2,8,4,6,0,4,Developer,Yes
9328,Female,Divorced,Post-Graduate,3,3,14,52803,2,-1,Training,1,1,0,3,3,2,7,3,6,2,4,Consultant,Yes
9329,Male,Divorced,Post-Graduate,2,4,10,59985,2,-1,DevOps,2,2,3,2,4,2,10,2,3,3,4,Senior Developer,No
9330,Female,Divorced,Graduate,4,5,13,55295,2,-1,DevOps,2,0,0,3,4,1,8,3,3,3,3,Senior Consultant,No
9331,Female,Married,Graduate,1,4,12,75798,2,1,Sales,2,0,2,4,4,3,10,3,8,2,4,Senior Developer,No
9332,Male,Married,Graduate,2,4,14,58027,1,-1,Product Management,1,2,2,4,4,2,5,3,3,2,4,Developer,No
9333,Female,Single,Graduate,1,5,17,48925,1,-1,DevOps,1,0,0,4,1,3,7,0,0,2,1,Developer,No
9334,Male,Single,Graduate,2,5,14,48475,2,-2,DevOps,1,2,2,3,1,3,9,3,3,0,4,Developer,No
9335,Female,Married,Graduate,2,2,10,83236,2,-2,Development,2,0,1,4,5,2,11,4,8,1,5,Senior Developer,Yes
9336,Female,Married,Post-Graduate,4,4,11,56593,2,0,HR,2,1,2,4,3,2,12,3,7,3,4,Senior Developer,Yes
9337,Female,Married,Graduate,4,3,16,50030,1,1,Public Relations,1,0,0,1,2,2,7,0,0,2,4,Consultant,No
9338,Female,Married,Graduate,4,2,13,63872,2,-1,Consultancy,2,0,0,4,3,1,12,0,0,4,4,Senior Consultant,Yes
9339,Male,Single,Post-Graduate,1,5,13,66129,2,-2,Product Management,2,2,3,3,5,3,9,3,5,4,3,Senior Developer,No
9340,Female,Married,Graduate,2,3,14,78047,2,1,DevOps,2,5,4,2,2,1,8,2,7,2,3,Senior Consultant,No
9341,Male,Married,Post-Graduate,2,4,10,77789,2,-1,Testing,2,4,1,4,3,3,11,4,4,2,1,Senior Developer,Yes
9342,Male,Divorced,Graduate,1,4,10,63723,2,-1,Product Management,2,2,3,3,1,3,12,3,5,2,2,Senior Consultant,Yes
9343,Female,Married,Graduate,1,4,17,50376,2,-2,Consultancy,1,0,2,5,1,3,5,3,4,1,1,Developer,Yes
9344,Male,Single,Graduate,2,4,13,45591,1,1,People Management,1,0,0,4,1,2,8,0,0,0,4,Developer,No
9345,Female,Married,Post-Graduate,2,4,15,47336,1,0,Training,1,1,0,4,1,2,5,1,1,0,3,Consultant,Yes
9346,Male,Married,Graduate,1,4,15,50605,1,0,Consultancy,1,2,2,1,1,2,9,2,2,0,1,Developer,Yes
9347,Female,Single,Graduate,2,4,13,70625,2,-2,Training,2,2,5,4,3,4,11,3,7,2,1,Senior Consultant,Yes
9348,Female,Divorced,Graduate,3,3,13,49299,1,0,DevOps,1,2,2,1,1,3,6,3,4,3,2,Consultant,Yes
9349,Female,Married,Graduate,3,3,17,54089,2,-1,Public Relations,1,3,2,4,2,2,6,4,4,0,4,Consultant,Yes
9350,Male,Divorced,Post-Graduate,2,4,13,68154,2,1,Development,2,3,3,4,5,1,11,4,8,2,1,Senior Consultant,Yes
9351,Male,Married,Graduate,1,3,16,45971,2,-2,HR,1,1,0,1,2,1,9,3,5,1,1,Consultant,No
9352,Female,Single,Post-Graduate,4,4,14,70687,2,0,Consultancy,2,2,0,5,4,1,9,2,2,4,3,Senior Consultant,No
9353,Female,Married,Graduate,3,5,14,62419,2,0,Sales,2,2,5,5,2,1,10,4,7,4,3,Senior Consultant,Yes
9354,Female,Married,Graduate,2,4,13,51966,2,0,Consultancy,1,2,1,5,1,3,6,3,5,4,3,Developer,Yes
9355,Female,Married,Graduate,3,4,11,82091,2,0,DevOps,2,0,0,4,5,2,8,0,0,3,1,Senior Developer,Yes
9356,Female,Married,Graduate,1,4,14,61262,2,-2,Testing,2,5,0,4,4,2,9,3,6,4,5,Senior Developer,Yes
9357,Female,Single,Graduate,1,3,12,55993,1,-1,Public Relations,1,0,0,4,4,2,6,1,1,1,4,Developer,Yes
9358,Female,Divorced,Graduate,2,5,12,81463,2,0,DevOps,2,0,1,5,4,2,11,3,4,4,1,Senior Consultant,Yes
9359,Female,Married,Post-Graduate,4,5,12,69565,2,0,Sales,2,4,2,3,2,4,10,4,6,2,2,Senior Consultant,Yes
9360,Female,Single,Graduate,2,4,15,52202,2,0,HR,1,3,0,3,5,3,7,3,5,3,3,Consultant,Yes
9361,Female,Married,Graduate,1,4,11,73541,2,1,HR,2,3,0,5,3,1,9,2,3,4,2,Senior Developer,Yes
9362,Male,Single,Post-Graduate,3,4,18,59892,1,-1,People Management,1,0,0,5,3,2,8,0,0,0,1,Consultant,Yes
9363,Male,Married,Graduate,1,3,10,73528,2,-1,Sales,2,5,5,3,3,1,10,4,5,1,3,Senior Developer,No
9364,Female,Married,Graduate,3,4,14,53847,2,0,Sales,1,3,0,4,4,3,6,5,5,1,4,Consultant,Yes
9365,Male,Married,Graduate,2,3,12,50307,1,1,Product Management,1,3,0,1,5,1,9,6,6,0,1,Consultant,Yes
9366,Female,Married,Post-Graduate,2,3,10,81317,2,-1,Testing,2,3,4,3,1,2,12,4,6,3,3,Senior Developer,No
9367,Female,Married,Graduate,2,3,13,45104,2,0,Sales,1,1,1,3,3,3,6,2,2,0,1,Consultant,No
9368,Male,Married,Graduate,1,3,10,68030,2,1,HR,2,0,1,4,5,2,12,4,4,3,3,Senior Consultant,Yes
9369,Male,Divorced,Graduate,2,5,18,52695,1,-2,Training,1,0,0,4,4,3,9,1,1,1,5,Consultant,Yes
9370,Male,Single,Post-Graduate,3,4,15,58400,2,-1,HR,1,1,2,1,4,4,7,3,6,2,1,Consultant,Yes
9371,Female,Married,Post-Graduate,3,5,12,63796,2,0,Public Relations,2,1,0,4,4,1,10,3,3,1,3,Senior Consultant,Yes
9372,Male,Single,Graduate,2,4,12,78842,2,0,Consultancy,2,0,1,4,4,4,12,3,8,1,4,Senior Consultant,Yes
9373,Male,Divorced,Graduate,4,3,10,66232,2,1,DevOps,2,5,2,5,4,2,10,2,5,2,3,Senior Consultant,No
9374,Male,Single,Graduate,1,4,12,71480,2,1,Public Relations,2,0,0,5,2,2,8,4,4,1,2,Senior Consultant,No
9375,Male,Married,Graduate,2,3,16,59364,1,0,Sales,1,0,1,5,4,2,8,2,2,2,4,Consultant,No
9376,Female,Single,Post-Graduate,4,4,13,57317,1,-1,Public Relations,1,3,0,4,3,3,8,5,5,0,3,Consultant,Yes
9377,Male,Single,Graduate,4,5,14,62480,2,0,Testing,2,3,4,5,5,3,8,3,4,2,4,Senior Developer,No
9378,Male,Married,Graduate,2,3,14,68311,2,1,People Management,2,0,0,5,3,3,10,0,0,4,3,Senior Consultant,No
9379,Female,Single,Graduate,1,3,17,55990,1,0,Training,1,3,1,5,5,2,6,4,5,0,3,Consultant,No
9380,Female,Married,Post-Graduate,2,5,13,45182,2,1,Testing,1,0,0,4,1,3,5,3,4,0,1,Developer,Yes
9381,Female,Married,Post-Graduate,1,3,14,50589,2,-1,Public Relations,1,3,2,4,4,1,5,3,3,3,3,Consultant,Yes
9382,Male,Divorced,Graduate,4,3,14,57451,1,1,DevOps,1,0,0,4,5,4,6,0,0,2,5,Consultant,Yes
9383,Female,Divorced,Post-Graduate,4,5,10,83574,2,1,People Management,2,0,5,3,3,3,8,3,6,1,2,Senior Consultant,Yes
9384,Female,Married,Graduate,1,3,12,62307,2,1,People Management,2,3,4,5,1,2,12,2,4,2,3,Senior Developer,Yes
9385,Female,Married,Graduate,1,2,14,59551,2,0,Public Relations,1,0,0,4,4,3,8,1,1,4,1,Developer,Yes
9386,Female,Married,Post-Graduate,3,5,16,50497,2,0,Testing,1,2,0,3,5,2,8,3,4,1,2,Consultant,Yes
9387,Male,Married,Graduate,1,3,11,84170,2,1,Development,2,3,3,3,4,3,10,3,4,4,4,Senior Consultant,No
9388,Female,Married,Post-Graduate,2,4,11,64723,2,-1,Training,2,1,3,5,4,1,9,3,3,1,2,Senior Consultant,No
9389,Female,Married,Graduate,3,2,10,70367,2,0,People Management,2,1,2,4,3,2,11,2,2,1,5,Senior Consultant,Yes
9390,Female,Married,Graduate,2,2,16,51277,1,-2,Testing,1,1,1,4,5,3,9,2,2,4,1,Consultant,Yes
9391,Female,Married,Graduate,4,5,13,84470,2,-1,Training,2,3,1,5,2,2,9,2,4,3,2,Senior Developer,Yes
9392,Male,Married,Graduate,1,4,16,52389,2,0,Public Relations,1,0,1,1,3,3,8,3,4,3,3,Developer,Yes
9393,Female,Single,Post-Graduate,2,3,12,76763,2,0,Sales,2,0,0,3,3,3,8,0,0,4,5,Senior Consultant,Yes
9394,Female,Married,Graduate,3,4,12,72985,2,-1,DevOps,2,2,1,5,4,3,11,3,6,3,4,Senior Consultant,Yes
9395,Male,Married,Post-Graduate,1,5,14,54149,2,0,People Management,1,2,0,4,3,3,7,3,3,0,1,Developer,No
9396,Male,Married,Graduate,1,3,17,53622,2,-2,Training,1,0,1,1,5,2,7,1,1,3,1,Consultant,Yes
9397,Male,Divorced,Graduate,1,5,10,58997,2,1,Product Management,2,3,3,3,3,2,8,2,3,1,1,Senior Consultant,No
9398,Female,Married,Post-Graduate,2,5,16,56229,2,-2,Public Relations,1,1,1,3,4,2,9,4,5,4,4,Consultant,No
9399,Female,Married,Graduate,2,2,12,56082,2,0,HR,2,1,4,3,4,4,8,2,7,4,4,Senior Consultant,Yes
9400,Female,Married,Post-Graduate,1,2,15,46862,1,-1,People Management,1,1,2,5,3,1,8,3,3,1,5,Developer,Yes
9401,Female,Single,Graduate,1,4,16,45263,1,1,HR,1,0,1,2,3,4,8,3,3,4,4,Developer,No
9402,Male,Married,Graduate,4,3,14,56778,2,-2,Training,2,1,2,3,3,1,10,2,6,1,4,Senior Developer,No
9403,Male,Married,Graduate,2,3,16,46832,2,-1,Public Relations,1,0,0,4,1,2,5,0,0,3,1,Developer,No
9404,Male,Married,Graduate,2,4,13,72311,2,-2,HR,2,0,0,2,4,2,11,1,1,2,3,Senior Consultant,No
9405,Male,Married,Post-Graduate,4,4,14,75816,2,1,People Management,2,0,0,5,3,3,8,1,1,4,4,Senior Developer,Yes
9406,Female,Married,Graduate,1,2,13,55236,2,0,HR,1,2,2,3,4,3,9,2,2,3,4,Consultant,Yes
9407,Female,Single,Post-Graduate,1,5,10,66114,2,-1,Consultancy,2,0,2,3,4,2,10,3,7,1,2,Senior Consultant,Yes
9408,Female,Married,Graduate,1,3,13,45438,2,-1,Product Management,1,0,0,5,3,2,8,0,0,0,1,Developer,Yes
9409,Male,Divorced,Post-Graduate,1,4,17,55041,1,-2,DevOps,1,0,1,5,2,2,7,3,4,1,3,Consultant,No
9410,Male,Single,Graduate,2,3,12,57440,1,-2,Testing,1,3,2,1,3,4,6,3,4,4,3,Consultant,No
9411,Female,Married,Graduate,4,3,10,59619,2,-2,Public Relations,2,0,0,4,3,1,12,0,0,1,4,Senior Consultant,Yes
9412,Male,Married,Post-Graduate,2,3,17,59999,2,-1,HR,1,2,0,4,3,3,8,2,2,0,3,Consultant,No
9413,Male,Married,Post-Graduate,3,5,14,74156,2,1,Public Relations,2,4,3,4,1,1,12,4,7,3,4,Senior Consultant,No
9414,Female,Single,Post-Graduate,1,4,12,45377,2,-2,Training,1,0,0,5,3,2,9,1,1,0,4,Developer,Yes
9415,Male,Married,Graduate,1,5,18,49185,2,1,People Management,1,1,1,4,4,1,9,3,3,0,4,Developer,Yes
9416,Male,Married,Graduate,2,3,10,56317,2,1,Consultancy,2,0,1,3,3,2,12,2,2,3,1,Senior Developer,No
9417,Female,Married,Post-Graduate,4,4,14,65560,2,0,DevOps,2,1,0,4,3,4,9,1,1,2,3,Senior Developer,Yes
9418,Male,Married,Graduate,4,5,15,58193,2,-2,Product Management,1,0,1,1,1,1,8,1,1,3,4,Developer,No
9419,Female,Married,Post-Graduate,1,4,13,78372,2,-2,HR,2,5,0,3,3,1,11,4,7,4,3,Senior Developer,No
9420,Female,Married,Post-Graduate,2,2,10,73376,2,-1,Testing,2,5,2,3,2,3,10,4,7,4,5,Senior Developer,Yes
9421,Female,Single,Post-Graduate,1,4,13,53827,1,-2,Sales,1,1,0,3,4,3,6,2,2,3,5,Developer,No
9422,Female,Married,Post-Graduate,1,3,12,58043,2,0,Development,1,0,0,3,4,3,6,0,0,3,3,Consultant,Yes
9423,Male,Divorced,Graduate,2,3,18,55274,2,0,Product Management,1,0,0,5,1,3,5,0,0,3,3,Consultant,No
9424,Female,Married,Graduate,1,3,14,73314,2,0,Development,2,1,4,4,2,4,9,4,6,1,3,Senior Consultant,Yes
9425,Female,Married,Graduate,4,3,14,51039,2,-1,Public Relations,1,2,2,1,4,1,8,3,5,3,3,Consultant,No
9426,Female,Married,Post-Graduate,1,3,13,51726,1,0,Sales,1,0,1,4,1,3,8,1,1,2,3,Developer,Yes
9427,Female,Married,Post-Graduate,1,2,18,53502,1,-1,DevOps,1,1,1,4,5,3,6,3,3,4,3,Consultant,Yes
9428,Male,Single,Graduate,3,4,17,47497,1,0,Public Relations,1,1,0,5,5,2,8,1,1,0,4,Developer,No
9429,Female,Single,Graduate,1,4,14,70065,2,1,Sales,2,2,3,4,1,3,10,3,4,4,1,Senior Developer,Yes
9430,Female,Single,Post-Graduate,4,3,12,57517,2,0,Testing,1,0,0,4,1,3,5,1,1,0,1,Developer,No
9431,Male,Divorced,Post-Graduate,1,3,14,64685,2,-1,People Management,2,0,2,3,5,3,8,3,7,4,3,Senior Developer,No
9432,Female,Single,Post-Graduate,4,3,18,48515,2,0,HR,1,0,2,4,3,3,9,5,6,1,4,Developer,No
9433,Female,Married,Graduate,1,4,12,72874,2,-1,Product Management,2,2,1,5,4,4,12,2,2,2,4,Senior Developer,Yes
9434,Female,Married,Graduate,3,3,11,81025,2,-1,Development,2,1,1,4,4,4,11,2,2,2,3,Senior Consultant,Yes
9435,Female,Married,Graduate,1,5,16,53203,2,0,People Management,1,1,2,3,3,3,6,4,5,4,4,Developer,Yes
9436,Male,Divorced,Post-Graduate,2,3,17,58564,1,0,Development,1,0,2,1,3,3,5,3,3,4,3,Developer,Yes
9437,Male,Married,Graduate,1,4,16,55563,1,0,Product Management,1,0,0,4,4,2,9,4,6,1,5,Consultant,No
9438,Female,Married,Post-Graduate,2,3,15,46532,1,0,Training,1,0,0,5,3,1,8,2,2,2,1,Developer,Yes
9439,Female,Married,Graduate,3,4,12,48278,2,0,Development,1,3,1,4,1,2,8,4,4,1,4,Developer,Yes
9440,Female,Married,Post-Graduate,1,3,13,69400,2,1,Development,2,4,0,3,5,3,8,2,5,2,2,Senior Developer,Yes
9441,Female,Married,Graduate,2,4,14,53576,1,-2,People Management,1,2,1,3,4,3,7,6,6,4,3,Consultant,Yes
9442,Female,Single,Post-Graduate,2,5,12,47347,2,-2,Training,1,2,0,5,1,4,9,2,2,4,1,Developer,Yes
9443,Female,Married,Graduate,4,5,12,46112,1,-1,Product Management,1,2,0,3,3,4,6,3,5,2,4,Developer,Yes
9444,Male,Married,Graduate,1,5,13,56726,1,1,Testing,1,1,0,4,3,3,5,2,2,3,3,Consultant,No
9445,Female,Divorced,Graduate,3,5,12,61881,2,1,Testing,2,0,0,2,2,4,10,2,2,2,5,Senior Consultant,No
9446,Female,Married,Graduate,2,3,16,53527,2,-1,DevOps,1,1,1,5,3,3,6,3,3,2,2,Developer,Yes
9447,Female,Married,Graduate,2,3,18,49228,2,1,Sales,1,3,0,5,1,3,9,5,5,0,1,Consultant,Yes
9448,Male,Married,Graduate,1,4,10,71673,2,1,Product Management,2,4,2,1,5,1,9,3,6,2,4,Senior Developer,No
9449,Male,Married,Graduate,3,5,14,71361,2,1,Training,2,0,1,2,4,3,8,2,3,4,4,Senior Consultant,Yes
9450,Male,Married,Post-Graduate,3,4,12,50223,2,1,Development,1,0,0,5,2,1,7,0,0,4,3,Developer,Yes
9451,Female,Married,Graduate,2,4,14,46262,2,-1,Product Management,1,0,2,4,3,3,6,2,2,4,1,Developer,Yes
9452,Female,Married,Post-Graduate,3,3,13,58572,2,1,Sales,1,3,0,4,4,3,8,5,6,3,1,Consultant,Yes
9453,Female,Married,Post-Graduate,1,3,14,57674,2,-1,DevOps,2,0,0,4,4,4,9,1,1,3,3,Senior Developer,Yes
9454,Male,Divorced,Post-Graduate,2,5,10,84737,2,-1,HR,2,1,0,1,1,2,10,2,6,2,3,Senior Developer,No
9455,Female,Married,Post-Graduate,2,4,14,64034,2,-2,Development,2,1,2,3,3,3,12,2,6,1,5,Senior Consultant,Yes
9456,Female,Single,Graduate,2,4,13,72158,2,0,Development,2,3,0,4,4,2,12,3,4,4,3,Senior Consultant,Yes
9457,Female,Married,Graduate,4,4,16,57238,2,0,People Management,1,0,0,5,1,3,6,1,1,1,1,Consultant,Yes
9458,Female,Single,Graduate,3,5,14,73986,2,-1,Sales,2,2,2,3,4,2,8,2,2,1,1,Senior Consultant,No
9459,Female,Married,Graduate,3,2,12,84648,2,0,Consultancy,2,4,0,4,3,2,10,2,5,3,1,Senior Consultant,Yes
9460,Male,Married,Graduate,2,4,16,57237,1,-2,Training,1,2,2,3,4,2,7,6,6,0,4,Consultant,Yes
9461,Male,Married,Graduate,3,4,10,57845,2,-2,Development,2,1,1,1,1,1,9,1,1,2,3,Senior Consultant,No
9462,Male,Single,Graduate,2,5,12,84856,2,0,HR,2,0,4,3,2,2,10,4,8,2,1,Senior Developer,No
9463,Male,Married,Post-Graduate,4,4,12,56402,1,-2,Public Relations,1,1,1,4,4,3,7,5,6,0,4,Consultant,Yes
9464,Male,Single,Graduate,1,5,13,67498,2,0,DevOps,2,0,0,4,3,2,12,2,4,2,3,Senior Consultant,Yes
9465,Female,Married,Graduate,3,4,11,75557,2,1,Product Management,2,1,1,3,5,3,9,2,2,2,3,Senior Consultant,Yes
9466,Female,Married,Post-Graduate,1,3,13,45831,2,-2,Testing,1,0,2,3,4,2,5,3,3,2,4,Developer,Yes
9467,Male,Married,Post-Graduate,3,3,11,64240,2,1,DevOps,2,4,5,4,2,2,12,4,8,4,3,Senior Developer,No
9468,Male,Married,Graduate,2,4,14,50339,1,1,Testing,1,2,0,1,5,2,5,2,2,2,1,Consultant,No
9469,Female,Married,Graduate,2,3,14,83185,2,-2,Product Management,2,2,2,4,4,3,10,4,4,3,4,Senior Consultant,Yes
9470,Female,Married,Graduate,3,2,11,76407,2,1,DevOps,2,0,0,4,3,4,10,0,0,3,5,Senior Developer,Yes
9471,Female,Married,Graduate,2,4,16,56634,2,-2,Development,1,2,1,4,4,4,8,3,5,0,5,Developer,Yes
9472,Female,Married,Post-Graduate,4,4,16,54510,2,-1,People Management,1,0,0,5,3,3,7,4,4,3,4,Developer,Yes
9473,Female,Married,Graduate,1,3,12,45170,2,1,Public Relations,1,0,0,5,4,4,9,1,1,0,3,Consultant,Yes
9474,Female,Married,Graduate,1,4,16,52038,1,-1,Consultancy,1,1,0,3,3,3,6,3,4,0,3,Developer,Yes
9475,Male,Married,Graduate,1,3,13,62264,2,-1,Testing,2,4,4,4,4,1,10,2,5,1,3,Senior Consultant,No
9476,Male,Married,Graduate,1,3,10,63375,2,0,Training,2,2,3,4,1,3,8,3,7,4,3,Senior Consultant,Yes
