UserId,Nodes,Path,Names,Values,ReasonToManager,ReasonInExitInterview 
1417,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1417,3] (= 5) > 3.996037006378174)-->node 2: (X[1417,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
1418,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1418,3] (= 5) > 3.996037006378174)-->node 2: (X[1418,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
1419,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1419,3] (= 4) > 3.996037006378174)-->node 2: (X[1419,1] (= 2) <= 3.9844515323638916)-->node 7: (X[1419,1] (= 2) <= 3.000603675842285)-->node 9: (X[1419,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
1420,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1420,3] (= 4) > 3.996037006378174)-->node 2: (X[1420,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1420,1] (= 3) <= 3.000603675842285)-->node 9: (X[1420,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
1421,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1421,3] (= 5) > 3.996037006378174)-->node 2: (X[1421,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1421,1] (= 3) <= 3.000603675842285)-->node 9: (X[1421,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
1422,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1422,3] (= 5) > 3.996037006378174)-->node 2: (X[1422,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1423,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1423,3] (= 4) > 3.996037006378174)-->node 2: (X[1423,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
1424,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[1424,3] (= 2) <= 3.996037006378174)-->node 1: (X[1424,8] (= 1) > 0.9974051713943481)-->node 4: (X[1424,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
1425,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1425,3] (= 5) > 3.996037006378174)-->node 2: (X[1425,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1425,1] (= 3) <= 3.000603675842285)-->node 9: (X[1425,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
1426,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[1426,3] (= 3) <= 3.996037006378174)-->node 1: (X[1426,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
1427,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1427,3] (= 5) > 3.996037006378174)-->node 2: (X[1427,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
1428,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1428,3] (= 5) > 3.996037006378174)-->node 2: (X[1428,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
1429,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[1429,3] (= 3) <= 3.996037006378174)-->node 1: (X[1429,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
1430,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1430,3] (= 5) > 3.996037006378174)-->node 2: (X[1430,1] (= 2) <= 3.9844515323638916)-->node 7: (X[1430,1] (= 2) <= 3.000603675842285)-->node 9: (X[1430,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
1431,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[1431,3] (= 3) <= 3.996037006378174)-->node 1: (X[1431,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
1432,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[1432,3] (= 2) <= 3.996037006378174)-->node 1: (X[1432,8] (= 1) > 0.9974051713943481)-->node 4: (X[1432,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
1433,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1433,3] (= 4) > 3.996037006378174)-->node 2: (X[1433,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1434,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1434,3] (= 4) > 3.996037006378174)-->node 2: (X[1434,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
1435,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[1435,3] (= 2) <= 3.996037006378174)-->node 1: (X[1435,8] (= 1) > 0.9974051713943481)-->node 4: (X[1435,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
1436,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1436,3] (= 5) > 3.996037006378174)-->node 2: (X[1436,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
1437,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1437,3] (= 4) > 3.996037006378174)-->node 2: (X[1437,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1438,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[1438,3] (= 5) > 3.996037006378174)-->node 2: (X[1438,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1438,1] (= 3) <= 3.000603675842285)-->node 9: (X[1438,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Technology,Higher studies
1439,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1439,3] (= 5) > 3.996037006378174)-->node 2: (X[1439,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
1440,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1440,3] (= 4) > 3.996037006378174)-->node 2: (X[1440,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
1441,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1441,3] (= 5) > 3.996037006378174)-->node 2: (X[1441,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1442,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1442,3] (= 4) > 3.996037006378174)-->node 2: (X[1442,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
1443,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[1443,3] (= 4) > 3.996037006378174)-->node 2: (X[1443,1] (= 2) <= 3.9844515323638916)-->node 7: (X[1443,1] (= 2) <= 3.000603675842285)-->node 9: (X[1443,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
1444,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1444,3] (= 5) > 3.996037006378174)-->node 2: (X[1444,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1445,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[1445,3] (= 3) <= 3.996037006378174)-->node 1: (X[1445,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
1446,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[1446,3] (= 4) > 3.996037006378174)-->node 2: (X[1446,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1446,1] (= 3) <= 3.000603675842285)-->node 9: (X[1446,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Family Responsibilities,Rigid Maternity Policy
1447,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1447,3] (= 5) > 3.996037006378174)-->node 2: (X[1447,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
1448,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1448,3] (= 4) > 3.996037006378174)-->node 2: (X[1448,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1448,1] (= 3) <= 3.000603675842285)-->node 9: (X[1448,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
1449,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1449,3] (= 4) > 3.996037006378174)-->node 2: (X[1449,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
1450,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[1450,3] (= 4) > 3.996037006378174)-->node 2: (X[1450,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1450,1] (= 3) <= 3.000603675842285)-->node 9: (X[1450,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
1451,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1451,3] (= 4) > 3.996037006378174)-->node 2: (X[1451,1] (= 2) <= 3.9844515323638916)-->node 7: (X[1451,1] (= 2) <= 3.000603675842285)-->node 9: (X[1451,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
1452,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1452,3] (= 4) > 3.996037006378174)-->node 2: (X[1452,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
1453,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1453,3] (= 5) > 3.996037006378174)-->node 2: (X[1453,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1454,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1454,3] (= 5) > 3.996037006378174)-->node 2: (X[1454,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1455,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1455,3] (= 4) > 3.996037006378174)-->node 2: (X[1455,1] (= 4) > 3.9844515323638916)-->leaf node 8 (No)",,
1456,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[1456,3] (= 3) <= 3.996037006378174)-->node 1: (X[1456,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
1457,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[1457,3] (= 3) <= 3.996037006378174)-->node 1: (X[1457,8] (= 1) > 0.9974051713943481)-->node 4: (X[1457,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
1458,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1458,3] (= 5) > 3.996037006378174)-->node 2: (X[1458,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
1459,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1459,3] (= 4) > 3.996037006378174)-->node 2: (X[1459,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1460,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1460,3] (= 4) > 3.996037006378174)-->node 2: (X[1460,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
1461,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[1461,3] (= 4) > 3.996037006378174)-->node 2: (X[1461,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1461,1] (= 3) <= 3.000603675842285)-->node 9: (X[1461,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
1462,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[1462,3] (= 2) <= 3.996037006378174)-->node 1: (X[1462,8] (= 1) > 0.9974051713943481)-->node 4: (X[1462,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
1463,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1463,3] (= 5) > 3.996037006378174)-->node 2: (X[1463,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1464,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1464,3] (= 4) > 3.996037006378174)-->node 2: (X[1464,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
1465,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (Yes),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->Yes,"node 0: (X[1465,3] (= 3) <= 3.996037006378174)-->node 1: (X[1465,8] (= 1) > 0.9974051713943481)-->node 4: (X[1465,6] (= 1) > 0.9539861679077148)-->leaf node 6 (Yes)",Family Responsibilities,Rigid Maternity Policy
1466,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[1466,3] (= 3) <= 3.996037006378174)-->node 1: (X[1466,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
1467,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1467,3] (= 4) > 3.996037006378174)-->node 2: (X[1467,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1467,1] (= 3) <= 3.000603675842285)-->node 9: (X[1467,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
1468,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1468,3] (= 5) > 3.996037006378174)-->node 2: (X[1468,1] (= 2) <= 3.9844515323638916)-->node 7: (X[1468,1] (= 2) <= 3.000603675842285)-->node 9: (X[1468,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (No)",,
1469,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1469,3] (= 5) > 3.996037006378174)-->node 2: (X[1469,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1470,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1470,3] (= 4) > 3.996037006378174)-->node 2: (X[1470,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
1471,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1471,3] (= 4) > 3.996037006378174)-->node 2: (X[1471,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1471,1] (= 3) <= 3.000603675842285)-->node 9: (X[1471,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
1472,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1472,3] (= 5) > 3.996037006378174)-->node 2: (X[1472,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1473,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1473,3] (= 5) > 3.996037006378174)-->node 2: (X[1473,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
1474,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[1474,3] (= 3) <= 3.996037006378174)-->node 1: (X[1474,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
1475,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1475,3] (= 4) > 3.996037006378174)-->node 2: (X[1475,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Repetitive task,Want Challenging task
1476,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1476,3] (= 5) > 3.996037006378174)-->node 2: (X[1476,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
1477,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1477,3] (= 4) > 3.996037006378174)-->node 2: (X[1477,1] (= 2) <= 3.9844515323638916)-->node 7: (X[1477,1] (= 2) <= 3.000603675842285)-->node 9: (X[1477,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
1478,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1478,3] (= 4) > 3.996037006378174)-->node 2: (X[1478,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
1479,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1479,3] (= 5) > 3.996037006378174)-->node 2: (X[1479,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
1480,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[1480,3] (= 3) <= 3.996037006378174)-->node 1: (X[1480,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
1481,[ 0  2  7  9 11],node 0-->node 2-->node 7-->node 9-->leaf node 11 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[1481,3] (= 5) > 3.996037006378174)-->node 2: (X[1481,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1481,1] (= 3) <= 3.000603675842285)-->node 9: (X[1481,9] (= 0) <= 0.01643943414092064)-->leaf node 11 (Yes)",Repetitive task,Want Challenging task
1482,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[1482,3] (= 4) > 3.996037006378174)-->node 2: (X[1482,1] (= 2) <= 3.9844515323638916)-->node 7: (X[1482,1] (= 2) <= 3.000603675842285)-->node 9: (X[1482,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
1483,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (No),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->No,"node 0: (X[1483,3] (= 5) > 3.996037006378174)-->node 2: (X[1483,1] (= 3) <= 3.9844515323638916)-->node 7: (X[1483,1] (= 3) <= 3.000603675842285)-->node 9: (X[1483,9] (= 1) > 0.01643943414092064)-->leaf node 12 (No)",,
1484,[ 0  2  7  9 12],node 0-->node 2-->node 7-->node 9-->leaf node 12 (Yes),PerformanceRating-->TrainingHoursLastYear-->TrainingHoursLastYear-->MaritalStatus_Single-->Yes,"node 0: (X[1484,3] (= 5) > 3.996037006378174)-->node 2: (X[1484,1] (= 2) <= 3.9844515323638916)-->node 7: (X[1484,1] (= 2) <= 3.000603675842285)-->node 9: (X[1484,9] (= 1) > 0.01643943414092064)-->leaf node 12 (Yes)",Repetitive task,Want Challenging task
1485,[0 1 3],node 0-->node 1-->leaf node 3 (No),PerformanceRating-->MaritalStatus_Married-->No,"node 0: (X[1485,3] (= 3) <= 3.996037006378174)-->node 1: (X[1485,8] (= 0) <= 0.9974051713943481)-->leaf node 3 (No)",,
1486,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1486,3] (= 4) > 3.996037006378174)-->node 2: (X[1486,1] (= 5) > 3.9844515323638916)-->leaf node 8 (Yes)",Family Responsibilities,Rigid Maternity Policy
1487,[0 2 8],node 0-->node 2-->leaf node 8 (No),PerformanceRating-->TrainingHoursLastYear-->No,"node 0: (X[1487,3] (= 4) > 3.996037006378174)-->node 2: (X[1487,1] (= 5) > 3.9844515323638916)-->leaf node 8 (No)",,
1488,[0 2 8],node 0-->node 2-->leaf node 8 (Yes),PerformanceRating-->TrainingHoursLastYear-->Yes,"node 0: (X[1488,3] (= 4) > 3.996037006378174)-->node 2: (X[1488,1] (= 4) > 3.9844515323638916)-->leaf node 8 (Yes)",Technology,Higher studies
1489,[0 1 4 6],node 0-->node 1-->node 4-->leaf node 6 (No),PerformanceRating-->MaritalStatus_Married-->Gender_Female-->No,"node 0: (X[1489,3] (= 3) <= 3.996037006378174)-->node 1: (X[1489,8] (= 1) > 0.9974051713943481)-->node 4: (X[1489,6] (= 1) > 0.9539861679077148)-->leaf node 6 (No)",,
